video_name,frame_number,response,Folder,Label
kOp57sQKMPY_0.avi,90,"One person points a handgun at another by a black SUV in a parking lot, suggesting a robbery or confrontation. yes",Fight\kOp57sQKMPY_0.avi,Fight
kOp57sQKMPY_1.avi,24,A standing person forcibly restrains a kneeling person in a parking lot next to a black SUV. yes,Fight\kOp57sQKMPY_1.avi,Fight
ksdkojifes_416.avi,76,Multiple individuals are engaged in a physical street altercation. One person is on the ground while others are grappling and struggling aggressively. Yes,Fight\ksdkojifes_416.avi,Fight
Kx5lWLPZ0Y0_0.avi,110,"Multiple individuals are involved in a physical altercation inside a wig store, with one person on the ground during the struggle. yes",Fight\Kx5lWLPZ0Y0_0.avi,Fight
Kx5lWLPZ0Y0_1.avi,73,"Two men are physically struggling in a wig store, while another person is visible near the entrance. yes",Fight\Kx5lWLPZ0Y0_1.avi,Fight
K_7hT4N2QCE_0.avi,3,"A person points a handgun at a distressed older man on a bus, indicating an armed confrontation. Other passengers are also visible. yes",Fight\K_7hT4N2QCE_0.avi,Fight
K_7hT4N2QCE_1.avi,2,"People are riding a bus or train. Some individuals are standing, holding poles, while others are seated. Two people in the foreground are wearing baseball caps. No",Fight\K_7hT4N2QCE_1.avi,Fight
K_7hT4N2QCE_2.avi,63,"Inside a bus, two people are in motion. One person in a white cap holds a pole, while a blurred figure's arm swings towards them, indicating a forceful physical interaction. yes",Fight\K_7hT4N2QCE_2.avi,Fight
l4gqDHx9_dI_0.avi,75,"A night CCTV recording shows two blurry figures, possibly on a motorcycle, by a roadside. Accompanying text identifies them as thieves robbing and killing a man. yes",Fight\l4gqDHx9_dI_0.avi,Fight
l4gqDHx9_dI_1.avi,75,"Surveillance footage shows two individuals walking on a street at night, with a text overlay describing a motorcycle robbery and killing. Yes",Fight\l4gqDHx9_dI_1.avi,Fight
l4gqDHx9_dI_2.avi,66,"Two thieves are seen robbing and killing a man on a street at night, while another person stands nearby, as recorded by a surveillance camera. yes",Fight\l4gqDHx9_dI_2.avi,Fight
l4gqDHx9_dI_3.avi,18,"Surveillance footage shows two individuals struggling at night. The overlay text ""Thieves on a motorcycle rob and kill a man at night"" suggests a violent crime. yes",Fight\l4gqDHx9_dI_3.avi,Fight
lI17Q0j3_0.avi,15,"On a sidewalk, one man points a long gun at another man, who has his hands raised in apparent surrender. This armed confrontation is captured on surveillance footage. yes",Fight\lI17Q0j3_0.avi,Fight
lL3FQltu_0.avi,115,"An altercation is breaking out among a group of people in a waiting room, with some individuals grabbing each other in a struggle, while others observe. Yes",Fight\lL3FQltu_0.avi,Fight
LLo_TXIz5-g_0.avi,57,"A group of people, possibly security or police, are escorting or apprehending a man in what looks like a casino, with one individual holding a long weapon. Yes",Fight\LLo_TXIz5-g_0.avi,Fight
lmfaDmCCRoY_0.avi,56,"One person is on the ground, seemingly falling or crawling, while another person stands nearby on a landing next to a staircase. yes",Fight\lmfaDmCCRoY_0.avi,Fight
lmfaDmCCRoY_1.avi,48,"Two individuals are on a staircase. One person appears to be falling or kneeling while another stands closely behind/over them, physically interacting. yes",Fight\lmfaDmCCRoY_1.avi,Fight
lmfaDmCCRoY_2.avi,39,A security camera captures two individuals in a physical struggle on an indoor staircase. One person appears to be grappling with another. Yes,Fight\lmfaDmCCRoY_2.avi,Fight
lmfaDmCCRoY_3.avi,12,"A person is bending over, possibly picking something up, near an elevator entrance in a parking garage. No.",Fight\lmfaDmCCRoY_3.avi,Fight
lmfaDmCCRoY_4.avi,39,"Two individuals are engaged in a physical altercation, with one person pressing the other against a wall. An item lies on the ground nearby. Yes",Fight\lmfaDmCCRoY_4.avi,Fight
lmfaDmCCRoY_5.avi,4,"One person forcibly pins another against a wall with a dark object, possibly a shield, in a security camera recording. yes",Fight\lmfaDmCCRoY_5.avi,Fight
lmfaDmCCRoY_6.avi,100,"Two individuals are engaged in a physical struggle near an elevator, captured by a security camera. One person appears to be pushing the other. yes",Fight\lmfaDmCCRoY_6.avi,Fight
lmfaDmCCRoY_7.avi,62,A man is shown bending over and holding an older person who is on the ground in a parking garage near elevators. yes,Fight\lmfaDmCCRoY_7.avi,Fight
lUjx4FXvv34_0.avi,57,"Two individuals are engaged in a physical interaction. A man is holding a woman from behind, who is leaning forward, suggesting a struggle or being restrained in a room. yes",Fight\lUjx4FXvv34_0.avi,Fight
lUjx4FXvv34_1.avi,0,"Two individuals are engaged in a physical struggle or grapple on the floor of an indoor room, captured by surveillance footage. Yes",Fight\lUjx4FXvv34_1.avi,Fight
mbW7VkAf6Yk_0.avi,12,"At night, blurry figures are on a street. One person appears on the ground with another standing nearby, suggesting a physical altercation. yes",Fight\mbW7VkAf6Yk_0.avi,Fight
mbW7VkAf6Yk_1.avi,104,"Multiple figures are gathered around a person lying on the ground in a dark street scene, suggesting a physical altercation or assault. Yes",Fight\mbW7VkAf6Yk_1.avi,Fight
mbW7VkAf6Yk_2.avi,23,"Multiple blurry figures are visible in an outdoor, grayscale setting. Some are grouped together, others stand individually. no",Fight\mbW7VkAf6Yk_2.avi,Fight
Mi4nMB8AHxI_0.avi,3,"A chaotic scene unfolds on an outdoor patio with multiple people engaged in a physical altercation, appearing to push, pull, and struggle with each other. Yes",Fight\Mi4nMB8AHxI_0.avi,Fight
Mi4nMB8AHxI_1.avi,55,"Multiple people are involved in a physical altercation, with individuals grappling and others reacting to the commotion in a crowded indoor setting. yes",Fight\Mi4nMB8AHxI_1.avi,Fight
mRqg-WXiR7Q_0.avi,33,"Several people are engaged in a physical altercation outside a store, while others stand by. Yes",Fight\mRqg-WXiR7Q_0.avi,Fight
mRqg-WXiR7Q_1.avi,111,"Multiple individuals are engaged in a physical altercation on a street sidewalk outside a 7-Eleven store at night, while another person walks nearby. yes",Fight\mRqg-WXiR7Q_1.avi,Fight
mRqg-WXiR7Q_2.avi,74,"A group of people are engaged in an altercation on a sidewalk near a 7-Eleven at night, while another person walks nearby. Yes",Fight\mRqg-WXiR7Q_2.avi,Fight
mRqg-WXiR7Q_3.avi,56,"On a city street at night, two individuals are involved in a physical struggle while another person lies on the ground. Other pedestrians are nearby. Yes",Fight\mRqg-WXiR7Q_3.avi,Fight
mVTcBPrjh-E_0.avi,21,A pedestrian crosses the street as a scooter approaches and slows down. The scene shows typical urban activity captured by a security camera. No.,Fight\mVTcBPrjh-E_0.avi,Fight
mVTcBPrjh-E_1.avi,99,"A person on a city sidewalk intensely flails their arms with wide, energetic swings, while pedestrians and traffic pass by. Yes",Fight\mVTcBPrjh-E_1.avi,Fight
mX4cQM1xMFc_0.avi,0,"A security camera shows a car parked near a building entrance at night. A blurry, translucent figure is visible on the left, possibly a person in motion or camera effect. no",Fight\mX4cQM1xMFc_0.avi,Fight
mX4cQM1xMFc_1.avi,13,"Two individuals are engaged in a physical struggle near a doorway, with one appearing to be forcefully pulled or pushed by the other. yes",Fight\mX4cQM1xMFc_1.avi,Fight
mX4cQM1xMFc_2.avi,25,"Security footage shows two people and a dark car. One person near the car has a blurred, forceful arm motion, while another stands in a doorway. yes",Fight\mX4cQM1xMFc_2.avi,Fight
mxlWEjopk_c_0.avi,0,Multiple people are engaged in a physical altercation or struggle near the food counter of what appears to be a restaurant. The dining area is empty. yes,Fight\mxlWEjopk_c_0.avi,Fight
MzcX84QCuE8_0.avi,53,"A person in a pink top is captured in blurred motion, crouching or falling behind a counter in a retail or food service establishment. Yes",Fight\MzcX84QCuE8_0.avi,Fight
N1Q9v-saJ_g_0.avi,1,"Two men are engaged in a physical altercation next to a silver car on a busy street, with a truck and red bus visible. Yes",Fight\N1Q9v-saJ_g_0.avi,Fight
N1Q9v-saJ_g_1.avi,109,"A street fight is occurring between two men on a sidewalk, while a woman walks past on the street with a bus in the background. yes",Fight\N1Q9v-saJ_g_1.avi,Fight
N1Q9v-saJ_g_2.avi,68,Two individuals are engaged in a physical struggle on a city sidewalk. One person appears to be assaulting the other next to residential buildings and a street. yes,Fight\N1Q9v-saJ_g_2.avi,Fight
nBO2Wlr3LhU_0.avi,100,"Multiple individuals are on a street at night; two are engaged in a clear physical altercation against a building wall, observed by others. yes",Fight\nBO2Wlr3LhU_0.avi,Fight
nBO2Wlr3LhU_1.avi,7,"Two people are engaged in a physical struggle on a sidewalk at night, while another person watches nearby. Yes",Fight\nBO2Wlr3LhU_1.avi,Fight
nNUeqFgG_0.avi,67,"A surveillance camera captures a person in a store behind a counter, holding what appears to be a rifle and pointing it upwards. Yes",Fight\nNUeqFgG_0.avi,Fight
nNUeqFgG_1.avi,5,"Security camera footage shows two men engaged in a physical struggle near the doorway of a store, while another person observes the scene. yes",Fight\nNUeqFgG_1.avi,Fight
nNUeqFgG_3.avi,30,"A security camera captures a woman behind a shop counter while two men rapidly move through a doorway, one appearing to pull the other. yes",Fight\nNUeqFgG_3.avi,Fight
nNUeqFgG_4.avi,84,"Two men are in a cluttered shop. One man sits at a desk with a laptop, while another stands, holding what appears to be a gun pointed towards the seated man. yes",Fight\nNUeqFgG_4.avi,Fight
nNUeqFgG_5.avi,74,"Three people are inside a shop with various items displayed. One person is behind a counter, another stands near it, and a third is partially visible. no",Fight\nNUeqFgG_5.avi,Fight
NPeKBgURcxI_0.avi,63,"A crowded outdoor scene shows many people, some in matching orange shirts. Several individuals on the left exhibit postures suggestive of a tense physical confrontation. Yes",Fight\NPeKBgURcxI_0.avi,Fight
NPeKBgURcxI_1.avi,10,"A crowded group, many in orange shirts, appears to be engaged in a dynamic interaction or scuffle in an outdoor setting. A date and time stamp are visible. yes",Fight\NPeKBgURcxI_1.avi,Fight
NPeKBgURcxI_2.avi,5,"Surveillance footage captures a crowd of people, some in orange shirts, involved in a physical altercation or intense pushing in an outdoor setting. Yes",Fight\NPeKBgURcxI_2.avi,Fight
NpznjZe7A2M_0.avi,35,A hooded figure behind a counter faces another blurred person with raised hands inside a store. Yes,Fight\NpznjZe7A2M_0.avi,Fight
NpznjZe7A2M_1.avi,18,"A hooded individual appears to be assaulting or struggling with another person behind a store counter, indicative of a robbery attempt. yes",Fight\NpznjZe7A2M_1.avi,Fight
NvYo6CS_i_A_0.avi,5,People cross a busy street with parked and moving cars. A person exits a vehicle while others gather near a pedestrian crossing. No,Fight\NvYo6CS_i_A_0.avi,Fight
NvYo6CS_i_A_1.avi,7,"Two people are engaged in an apparent struggle or altercation in the middle of a street, surrounded by parked cars and traffic. Yes",Fight\NvYo6CS_i_A_1.avi,Fight
NvYo6CS_i_A_2.avi,4,"A street scene shows an individual on the ground, with other people standing near them and on the sidewalk. Cars are parked and driving on the road. yes",Fight\NvYo6CS_i_A_2.avi,Fight
NvYo6CS_i_A_3.avi,1,A person in blue is seen falling or being thrown during an incident on a street with parked and moving cars. Another person in red is nearby. yes,Fight\NvYo6CS_i_A_3.avi,Fight
NxtwlqSnLbY_1.avi,22,"A person with a handgun robs a store, pointing the weapon at another individual during an early morning incident captured by CCTV. Yes",Fight\NxtwlqSnLbY_1.avi,Fight
NxtwlqSnLbY_2.avi,0,"Multiple individuals appear to be engaged in a robbery or shoplifting incident in a retail store, with one person actively grabbing merchandise. yes",Fight\NxtwlqSnLbY_2.avi,Fight
NxtwlqSnLbY_3.avi,88,"Two men are engaged in a physical struggle over a counter in what appears to be a retail store, at an early morning hour. yes",Fight\NxtwlqSnLbY_3.avi,Fight
NxtwlqSnLbY_4.avi,2,"Two individuals are seen reaching over a store counter in the early morning hours, appearing to be in the process of a break-in or theft. Yes",Fight\NxtwlqSnLbY_4.avi,Fight
o9sRXy5r_0.avi,71,CCTV captures people walking and a man running past parked motorcycles and shops on a busy street during the day. no,Fight\o9sRXy5r_0.avi,Fight
o9sRXy5r_1.avi,22,"Several men are engaged in a street fight, some wielding sticks, while others observe. Motorcycles are parked nearby on a busy street. Yes",Fight\o9sRXy5r_1.avi,Fight
o9sRXy5r_2.avi,61,"A street scene shows parked motorcycles, a tractor, and many people. On the left, a group of men is involved in a physical altercation. yes",Fight\o9sRXy5r_2.avi,Fight
o9sRXy5r_3.avi,18,A bustling street scene captured by CCTV shows people walking and many motorbikes parked. Market stalls and other vehicles are visible in the background. no,Fight\o9sRXy5r_3.avi,Fight
OAfV0xPIhZw_0.avi,1,Several people are on a dark street sidewalk next to a white van. One person bends over near the van while items are scattered on the ground. yes,Fight\OAfV0xPIhZw_0.avi,Fight
OAfV0xPIhZw_1.avi,13,Several people are on a street at night. Two dark figures appear to be in a struggle or altercation. Another person walks on the sidewalk next to parked cars. Yes,Fight\OAfV0xPIhZw_1.avi,Fight
OAfV0xPIhZw_2.avi,1,Two individuals are seen physically struggling in the street next to parked cars at dusk. Yes,Fight\OAfV0xPIhZw_2.avi,Fight
OAfV0xPIhZw_3.avi,34,"Multiple individuals are on a dark street; two are engaged in a physical struggle on the sidewalk next to a white van, while others are nearby. Yes",Fight\OAfV0xPIhZw_3.avi,Fight
OAfV0xPIhZw_4.avi,22,"A nighttime street scene shows multiple people gathered on a sidewalk near a parked van, seemingly involved in a physical altercation or struggle. Yes",Fight\OAfV0xPIhZw_4.avi,Fight
oDGm-DOOyI4_0.avi,77,"People are walking on a city street and sidewalk at night. A couple is on the left, and two individuals are further right near a bench. no",Fight\oDGm-DOOyI4_0.avi,Fight
oDGm-DOOyI4_1.avi,129,"A person lies on the ground on a street at night, while several other people stand nearby. One person appears to have their arms raised. Yes",Fight\oDGm-DOOyI4_1.avi,Fight
oIEZ45OCmAw_0.avi,2,"A person in a pink top and black pants is getting off a bed in a room with a toy house, television, and shelves. no",Fight\oIEZ45OCmAw_0.avi,Fight
oIEZ45OCmAw_1.avi,3,"Two people are on the floor in an indoor room, possibly playing or roughhousing near a dollhouse. A TV and shelves are visible in the background. No.",Fight\oIEZ45OCmAw_1.avi,Fight
oIEZ45OCmAw_2.avi,13,"Two individuals are engaged in a physical struggle or wrestling match in a cluttered room filled with toys. One is on the floor, the other on a bed. yes",Fight\oIEZ45OCmAw_2.avi,Fight
oIEZ45OCmAw_3.avi,20,"Two individuals are in a room. One is on the floor, leaning against a door with an arm raised, while the other sits on a bed. Toys and a TV are visible. no",Fight\oIEZ45OCmAw_3.avi,Fight
oIEZ45OCmAw_4.avi,15,"Two women are involved in a physical struggle indoors. One woman is on the floor, while the other stands over her, looking down intently. Yes",Fight\oIEZ45OCmAw_4.avi,Fight
oM-goKOVjeU_0.avi,5,"CCTV footage shows a blurry man with his arm around a woman, ascending stairs. A news banner reports police are searching for a suspect who sexually assaulted a woman. Yes",Fight\oM-goKOVjeU_0.avi,Fight
oM-goKOVjeU_1.avi,8,"A person is seen on surveillance footage walking up a staircase. A news overlay identifies them as a suspect in a sexual assault case, with a timestamp of ""05-21-2017 Sun 02:35:09"". no",Fight\oM-goKOVjeU_1.avi,Fight
oowA6LToeTE_0.avi,22,"Several people are gathered in an alley, two individuals are engaged in a physical altercation in the center. Others stand by. yes",Fight\oowA6LToeTE_0.avi,Fight
oqCIUYdq_0.avi,14,"A diverse group of people gathers in a casual indoor setting, possibly a restaurant or cafe. Some stand in clusters while others sit at tables, appearing calm. no",Fight\oqCIUYdq_0.avi,Fight
OTVE3eLAuUM_0.avi,77,"A physical altercation is occurring in a store. A woman in maroon is grappling with another person, while other individuals are nearby. yes",Fight\OTVE3eLAuUM_0.avi,Fight
OTVE3eLAuUM_1.avi,22,"Two people are at a doorway. One in a grey top holds the door while another in a maroon top is bent over, possibly in an altercation. Yes",Fight\OTVE3eLAuUM_1.avi,Fight
OTVE3eLAuUM_2.avi,18,"A masked person in a yellow mask, dark top, and pants is seen rapidly entering a store, possibly a convenience store. Yes",Fight\OTVE3eLAuUM_2.avi,Fight
Ou8ssKOQzI0_0.avi,72,"Two people are on the ground, possibly struggling, near parked cars, generating dust. Another individual walks away from the scene. yes",Fight\Ou8ssKOQzI0_0.avi,Fight
Ou8ssKOQzI0_1.avi,77,"Two people are in a parking area with cars, one tending to an object on the ground while the other stands by. no",Fight\Ou8ssKOQzI0_1.avi,Fight
Ou8ssKOQzI0_2.avi,50,"Multiple individuals are involved in a physical altercation outdoors. One person appears to be attacked on the ground by others, showing signs of a struggle. Yes",Fight\Ou8ssKOQzI0_2.avi,Fight
oVMhWJIpHnc_0.avi,8,"A man in blue is forcefully restraining another man in an orange shirt on a porch, with two dogs nearby. yes",Fight\oVMhWJIpHnc_0.avi,Fight
oW8ySS0rN4Y_0.avi,0,"A person in dark clothing leans over a store counter, likely in the midst of an illicit act. Shelves of merchandise are visible in the background. yes",Fight\oW8ySS0rN4Y_0.avi,Fight
oW8ySS0rN4Y_1.avi,29,"A person is aggressively climbing onto a store counter, reaching towards another individual behind the register. This appears to be a robbery or physical confrontation. Yes.",Fight\oW8ySS0rN4Y_1.avi,Fight
p19HiyCX7EQ_0.avi,85,"Several individuals are involved in a physical altercation on the ground near a building entrance at night, with others in the background. Yes",Fight\p19HiyCX7EQ_0.avi,Fight
p19HiyCX7EQ_1.avi,36,"A security guard is seen on the ground, restraining another person, while bystanders are present. It appears to be an incident in a pedestrian area at night. Yes",Fight\p19HiyCX7EQ_1.avi,Fight
p19HiyCX7EQ_2.avi,38,"Two individuals are on the ground near a building entrance, one appearing to subdue the other. A third person stands nearby, and bright lights illuminate the scene. yes",Fight\p19HiyCX7EQ_2.avi,Fight
p1bUxYeJ_0.avi,48,"A physical fight is occurring inside a convenience store. Several people are involved in an aggressive confrontation, with some on the floor. yes",Fight\p1bUxYeJ_0.avi,Fight
p1bUxYeJ_1.avi,53,"Two people are engaged in a physical struggle on the floor of a store, while a third person runs towards them from the background. Yes",Fight\p1bUxYeJ_1.avi,Fight
p1bUxYeJ_2.avi,15,"Security camera footage shows two people in a physical altercation near the entrance of a convenience store, with a third person nearby. yes",Fight\p1bUxYeJ_2.avi,Fight
p4DwXTNr-xc_0.avi,9,"Surveillance footage captures a person running on a street at night, while another stands by an open car door. The scene suggests an urgent situation. yes",Fight\p4DwXTNr-xc_0.avi,Fight
Pe1uIhp4dAQ_0.avi,52,"Two individuals are engaged in a physical struggle near a doorway inside a store or restaurant, with one appearing to push the other. Yes",Fight\Pe1uIhp4dAQ_0.avi,Fight
Pe1uIhp4dAQ_1.avi,6,"Two individuals are engaged in a physical struggle near a store doorway, with one person on the ground. Yes",Fight\Pe1uIhp4dAQ_1.avi,Fight
Pe1uIhp4dAQ_2.avi,0,"One man leans over another who is on the floor in what appears to be a store, possibly a struggle or assistance. yes",Fight\Pe1uIhp4dAQ_2.avi,Fight
Pe1uIhp4dAQ_3.avi,0,"Two individuals are on the ground in a store. One person bends over another, amidst a tipped display and scattered items, suggesting a physical disturbance. yes",Fight\Pe1uIhp4dAQ_3.avi,Fight
Pe1uIhp4dAQ_4.avi,82,"A man in a white t-shirt stands over a person on the ground in a store, with an overturned display nearby, suggesting a physical altercation. yes",Fight\Pe1uIhp4dAQ_4.avi,Fight
PFw7SeFOD04_0.avi,38,"Several people are gathered around a minivan with open doors, seemingly in a forceful interaction, while a person in red walks quickly away at a gas station. Yes",Fight\PFw7SeFOD04_0.avi,Fight
PFw7SeFOD04_1.avi,62,"Multiple people gather at a gas station/store, with individuals rapidly exiting/entering a minivan and others congregating near the building entrance. Yes",Fight\PFw7SeFOD04_1.avi,Fight
PFw7SeFOD04_2.avi,32,"Multiple individuals are involved in a chaotic scene at a gas station. Some exit a minivan while others struggle violently by a building, with one person on the ground. yes",Fight\PFw7SeFOD04_2.avi,Fight
PFw7SeFOD04_3.avi,133,"An altercation is occurring at a gas station, with multiple individuals involved in a struggle near a minivan and others gathered nearby. yes",Fight\PFw7SeFOD04_3.avi,Fight
PJDdPv2b9-s_0.avi,75,"A dark pickup truck or SUV with headlights on is driving on a street or parking lot, possibly at night. No.",Fight\PJDdPv2b9-s_0.avi,Fight
pKOUG5AqLpY_0.avi,92,A woman at a service window is closely approached by two people near a black pickup truck. yes,Fight\pKOUG5AqLpY_0.avi,Fight
pKOUG5AqLpY_1.avi,74,Two men are interacting outside a building. One man in a red hat and red pants appears to be confronting or pushing another individual. yes,Fight\pKOUG5AqLpY_1.avi,Fight
PlHzsigAFas_0.avi,75,"Multiple individuals are involved in a violent confrontation inside a restaurant, with some holding weapons and others appearing subdued or on the ground. yes",Fight\PlHzsigAFas_0.avi,Fight
PlHzsigAFas_1.avi,73,"In an indoor setting, multiple people are present. One individual in a yellow top is leaning over another person on the floor, while others stand or sit around tables. Faces are blurred. yes",Fight\PlHzsigAFas_1.avi,Fight
PlHzsigAFas_10.avi,20,"Several individuals are involved in a violent brawl inside a restaurant, with furniture overturned and one person swinging a long object, creating a chaotic scene. yes",Fight\PlHzsigAFas_10.avi,Fight
PlHzsigAFas_11.avi,5,"Two individuals are on the floor, engaged in a physical struggle amidst overturned tables and chairs, suggesting a violent altercation. Another person is near the entrance. yes",Fight\PlHzsigAFas_11.avi,Fight
PlHzsigAFas_2.avi,50,"A physical altercation is occurring between two people inside a store, with an overturned chair indicating a struggle. yes",Fight\PlHzsigAFas_2.avi,Fight
PlHzsigAFas_3.avi,70,"Multiple individuals are involved in a struggle inside a cafe, with some on the floor, an overturned table, and debris scattered across the tiled floor. Yes",Fight\PlHzsigAFas_3.avi,Fight
PlHzsigAFas_4.avi,77,"A chaotic restaurant scene with overturned furniture and debris. A person holds a gun while another is slumped in a chair, suggesting an altercation. Yes",Fight\PlHzsigAFas_4.avi,Fight
PlHzsigAFas_5.avi,9,"An adult appears to be aggressively confronting or restraining a younger person in a public establishment, possibly causing a chair to fall. yes",Fight\PlHzsigAFas_5.avi,Fight
PlHzsigAFas_7.avi,65,A person with light hair sits at a table amidst overturned chairs and a fallen object on a tiled floor. Another person walks away in the background. yes,Fight\PlHzsigAFas_7.avi,Fight
PlHzsigAFas_8.avi,19,Two individuals are in a struggle on a tiled floor with an overturned chair and scattered items. One person is leaning over another who is low to the ground. yes,Fight\PlHzsigAFas_8.avi,Fight
PlHzsigAFas_9.avi,11,"A chaotic scene inside a building with multiple blurred figures in conflict, overturned furniture, and one person on the floor. It appears to be an altercation. yes",Fight\PlHzsigAFas_9.avi,Fight
POGFN_429.avi,33,"A person is seen on the ground, leaning against a pillar, possibly after falling or being incapacitated, in a dimly lit area captured by a security camera. No",Fight\POGFN_429.avi,Fight
POGFN_430.avi,124,"A group of individuals are gathered in a dark area, several holding poles or sticks. One person actively wields a machete-like object, suggesting an aggressive confrontation or attack. Yes",Fight\POGFN_430.avi,Fight
POGFN_432.avi,1,"An individual on the ground is being struck by another person wielding a stick, while several others stand by and watch the aggressive act. Yes",Fight\POGFN_432.avi,Fight
PTy2vx8Ejas_0.avi,123,"A fight is breaking out in a crowded indoor venue, with one person kicking another individual. Yes",Fight\PTy2vx8Ejas_0.avi,Fight
PTy2vx8Ejas_1.avi,116,Multiple individuals are involved in a physical altercation indoors. Two men are seen grappling with a person on the floor amidst a chaotic crowd. yes,Fight\PTy2vx8Ejas_1.avi,Fight
PTy2vx8Ejas_2.avi,132,"A group of people are in a room; one person is on the floor, while another is in motion with an outstretched arm, suggesting a physical altercation or strong reaction. Yes",Fight\PTy2vx8Ejas_2.avi,Fight
PTy2vx8Ejas_3.avi,36,"A chaotic indoor scene shows a brawl involving multiple people, with several individuals engaged in physical confrontation and some appearing to be on the ground. yes",Fight\PTy2vx8Ejas_3.avi,Fight
PTy2vx8Ejas_5.avi,52,"Multiple people are engaged in a physical altercation, with one person on the floor surrounded by others in a chaotic scene resembling a brawl in a lounge. Yes",Fight\PTy2vx8Ejas_5.avi,Fight
Q1ycSrzoM2c_1.avi,111,"Two individuals are physically fighting outside a store at night on a sidewalk, while other people are nearby. It appears to be a street altercation. yes",Fight\Q1ycSrzoM2c_1.avi,Fight
Q1ycSrzoM2c_2.avi,74,"A group of people are engaged in a physical altercation outside a 7-Eleven store at night, while another person walks by. Yes",Fight\Q1ycSrzoM2c_2.avi,Fight
QaIY5Au8yOc_0.avi,26,"A group of people are engaged in a dynamic physical interaction or struggle in a hallway near elevator doors, captured from above with a fisheye lens. Yes",Fight\QaIY5Au8yOc_0.avi,Fight
QaIY5Au8yOc_1.avi,11,Multiple people are on the floor in a chaotic struggle in a room with teal doors. Some individuals appear to be wrestling or restraining others. yes,Fight\QaIY5Au8yOc_1.avi,Fight
QaIY5Au8yOc_2.avi,68,"A group of people are entangled on the floor in a hallway, appearing to struggle or engage in a physical altercation, while others stand nearby. Yes.",Fight\QaIY5Au8yOc_2.avi,Fight
QkqaGJ9x_0.avi,81,"A person is scattering small objects onto a large pile on the ground, while several other individuals stand nearby at night. A trash bin is visible. No",Fight\QkqaGJ9x_0.avi,Fight
QkqaGJ9x_1.avi,54,"A group of people are engaged in a physical altercation or struggle on a street at night, captured by a security camera. yes",Fight\QkqaGJ9x_1.avi,Fight
QkqaGJ9x_2.avi,3,"Two people are engaged in a physical struggle near a motorcycle at night, while another individual observes. A white bin and gravel pile are visible. yes",Fight\QkqaGJ9x_2.avi,Fight
QkqaGJ9x_3.avi,35,"Two people are visible in a dark outdoor setting. One pushes a bin while the other stands nearby, next to a pile of gravel. no",Fight\QkqaGJ9x_3.avi,Fight
qmvilMkD57M_0.avi,1,"A person in a blue jacket is forcefully pulling another individual through a doorway, while a third person observes. Papers are scattered on the tiled floor. Yes",Fight\qmvilMkD57M_0.avi,Fight
qmvilMkD57M_1.avi,119,"Two individuals are in a hallway; one in blue is engaged in a struggle or forceful action near a green door, while another is by apartment 1B. Yes",Fight\qmvilMkD57M_1.avi,Fight
qrWTk-2a13o_1.avi,75,Police officers are apprehending individuals on a street; one person is physically restrained on the ground next to a police vehicle. yes,Fight\qrWTk-2a13o_1.avi,Fight
qrWTk-2a13o_2.avi,3,"Police are apprehending a person on the ground, while another officer holds a child. Several cars and bystanders are present on the residential street. yes",Fight\qrWTk-2a13o_2.avi,Fight
qrWTk-2a13o_3.avi,52,"An altercation or arrest is underway on a street, with several individuals engaged in physical contact. One person is on the ground, and a police vehicle is nearby. yes",Fight\qrWTk-2a13o_3.avi,Fight
QUGT4a6qcJs_0.avi,42,"A group of people are gathered at the bottom of a snowy staircase, seemingly involved in a physical altercation or confrontation, while another person walks further up. yes",Fight\QUGT4a6qcJs_0.avi,Fight
QUGT4a6qcJs_1.avi,35,"Figures in dark clothing are on a snow-covered stairway, possibly an entrance. The timestamp shows December 2009. No",Fight\QUGT4a6qcJs_1.avi,Fight
QUGT4a6qcJs_2.avi,57,"Multiple people are engaged in a chaotic altercation indoors, with some standing and others on the ground, suggesting a fight. yes",Fight\QUGT4a6qcJs_2.avi,Fight
R1A_AxUKosk_0.avi,56,"Multiple people are involved in a physical altercation near a gate and a car, with some grappling and at least one person on the ground. yes",Fight\R1A_AxUKosk_0.avi,Fight
R1A_AxUKosk_1.avi,124,"Multiple individuals are engaged in a physical struggle or altercation near a gate, with some bending over something on the ground. yes",Fight\R1A_AxUKosk_1.avi,Fight
R1A_AxUKosk_2.avi,129,"Multiple people are gathered at a service gate. One person is on the ground, while others stand around, some appearing to be engaged in a physical interaction. yes",Fight\R1A_AxUKosk_2.avi,Fight
R1A_AxUKosk_3.avi,129,Several men are engaged in a physical struggle near a metal gate and a parked car. One man appears to be pushing another during the confrontation. yes,Fight\R1A_AxUKosk_3.avi,Fight
R1A_AxUKosk_4.avi,2,"Several men are gathered behind a metal gate at night. One man in a red hat and white gloves appears to be mid-swing, suggesting an altercation. Yes",Fight\R1A_AxUKosk_4.avi,Fight
r8PX3ZJ1_II_0.avi,129,"Multiple individuals are in a store. One person is on the ground while another stands over them, suggesting a struggle or altercation. yes",Fight\r8PX3ZJ1_II_0.avi,Fight
reg_495.avi,14,"Two people are engaged in a physical struggle in a shop, with one on the ground and another actively involved. A third person stands nearby. yes",Fight\reg_495.avi,Fight
rfthfd_534.avi,34,"A physical altercation between two people is occurring in an office setting, with others nearby and children at tables. yes",Fight\rfthfd_534.avi,Fight
