video_name,frame_number,response,Folder,Label,clean_response_no_keywords
nuf-d5GugL0_7.avi,75,"A chaotic scene in a restaurant, with multiple people involved in a physical altercation, and two individuals on the floor amidst scattered items. yes",Fight\nuf-d5GugL0_7.avi,Fight,A chaotic scene in a restaurant with multiple involved in a physical altercation and two individuals on the floor amidst scattered items
nuf-d5GugL0_9.avi,75,"Several men in dark clothing stand over a man lying on the floor in a public space, while onlookers observe from behind a counter. Yes",Fight\nuf-d5GugL0_9.avi,Fight,Several men in dark clothing stand over a man lying on the floor in a public space while onlookers observe from behind a
nVdn1krnTCQ_0.avi,75,Several men are engaged in a physical altercation in a diner-like setting with yellow booths and tables. One man walks away in the foreground. Yes,Fight\nVdn1krnTCQ_0.avi,Fight,Several men are engaged in a physical altercation in a dinerlike setting with yellow booths and tables One man walks away in the foreground
nVdn1krnTCQ_1.avi,75,"Three people are involved in a physical altercation inside a restaurant. One person is on the floor, while two others appear to be fighting or grappling. yes",Fight\nVdn1krnTCQ_1.avi,Fight,Three are involved in a physical altercation inside a restaurant One person is on the floor while two others appear to be fighting or grappling
nVdn1krnTCQ_2.avi,75,"Two individuals are engaged in a struggle, with one on the floor, while another figure is present further right. The scene depicts a violent altercation inside what appears to be a restaurant. Yes",Fight\nVdn1krnTCQ_2.avi,Fight,Two individuals are engaged in a struggle with one on the floor while another figure is present further right The scene depicts a violent altercation inside what appears to be a restaurant
nVdn1krnTCQ_3.avi,75,"Multiple people are seen during what appears to be a robbery or violent incident in a restaurant. Figures are crouched or on the floor, indicating a struggle or threat. yes",Fight\nVdn1krnTCQ_3.avi,Fight,Multiple are seen during what appears to be a robbery or violent incident in a restaurant Figures are crouched or on the floor indicating a struggle or threat
nVdn1krnTCQ_4.avi,75,"In a dimly lit diner, one person stands over another on the floor, while a second person is by the counter. The scene appears to depict a violent incident or robbery. yes",Fight\nVdn1krnTCQ_4.avi,Fight,In a dimly lit diner one person over another on the floor while a second person is by the The scene appears to depict a violent incident or robbery
nVdn1krnTCQ_6.avi,75,"Two individuals are engaged in a physical struggle within a diner setting, amidst empty booths and a checkered floor. yes",Fight\nVdn1krnTCQ_6.avi,Fight,Two individuals are engaged in a physical struggle within a diner setting amidst empty booths and a checkered floor
OvDMIkTb4XU_0.avi,75,"Two people are on the floor in a struggle; one appears to be restraining the other. A dark red stain, possibly blood, is visible on the tiled floor near them. yes",Fight\OvDMIkTb4XU_0.avi,Fight,Two are on the floor in a struggle one appears to be restraining the other A dark red stain possibly blood is visible on the tiled floor near them
OvDMIkTb4XU_1.avi,75,A person in dark clothing and a blue top kneels on a tiled floor next to a dark animal (possibly a dog) lying down. The scene is indoors with red walls. no,Fight\OvDMIkTb4XU_1.avi,Fight,A person in dark clothing and a blue top kneels on a tiled floor next to a dark animal possibly a dog lying down The scene is indoors with red walls
OvDMIkTb4XU_2.avi,75,A person in dark clothing is pulling a black dog across a tiled floor in an indoor room. Debris is scattered nearby. yes,Fight\OvDMIkTb4XU_2.avi,Fight,A person in dark clothing is pulling a black dog across a tiled floor in an room Debris is scattered nearby
OvDMIkTb4XU_3.avi,75,A person in a camouflaged jacket and hat stands next to a calm black dog on a tiled floor in an indoor setting. No,Fight\OvDMIkTb4XU_3.avi,Fight,A person in a camouflaged jacket and hat next to a calm black dog on a tiled floor in an setting
OvDMIkTb4XU_4.avi,75,"A dog with a harness appears to be nudging or checking on a person lying on the floor, who seems to be incapacitated. no",Fight\OvDMIkTb4XU_4.avi,Fight,A dog with a harness appears to be nudging or checking on a person lying on the floor who seems to be incapacitated
Q0v2MB0b_0.avi,75,"One person is on the sidewalk, appearing to have fallen or been pushed, while another person stands over them. A white van and blue car are parked nearby. Yes",Fight\Q0v2MB0b_0.avi,Fight,One person is on the appearing to have fallen or been pushed while another person over them A white van and blue car are parked nearby
qaAclucigpY_0.avi,75,Two people are engaged in a physical struggle on a grassy lawn next to a road. One person appears to be restraining the other. yes,Fight\qaAclucigpY_0.avi,Fight,Two are engaged in a physical struggle on a grassy lawn next to a road One person appears to be restraining the other
qaAclucigpY_1.avi,75,Three individuals are engaged in a tense physical confrontation on a grassy lawn beside a fence. Their body language suggests an argument or fight. yes,Fight\qaAclucigpY_1.avi,Fight,Three individuals are engaged in a tense physical confrontation on a grassy lawn beside a fence Their body language suggests an argument or fight
qaAclucigpY_2.avi,75,"Three individuals are in a physical altercation by a fence on a lawn, while a fourth person runs away from the scene. yes",Fight\qaAclucigpY_2.avi,Fight,Three individuals are in a physical altercation by a fence on a lawn while a fourth person runs away from the scene
qaAclucigpY_3.avi,75,"Two people are engaged in an altercation on a grassy area next to a fence. One individual appears to be bent over, possibly being restrained by the other. Yes",Fight\qaAclucigpY_3.avi,Fight,Two are engaged in an altercation on a grassy area next to a fence One individual appears to be bent over possibly being restrained by the other
Qj3oZsaqNGE_0.avi,75,"Multiple people are involved in a physical altercation on a city street at night, with some individuals gathered around and on a parked car. Yes",Fight\Qj3oZsaqNGE_0.avi,Fight,Multiple are involved in a physical altercation on a city at with some individuals gathered around and on a parked car
Qj3oZsaqNGE_1.avi,75,"Several people are on a sidewalk next to a street with cars, some moving, some parked, under what appears to be nighttime conditions. Yes",Fight\Qj3oZsaqNGE_1.avi,Fight,Several are on a next to a with cars some moving some parked under what appears to be nighttime conditions
Qtcwz_K2Gvo_0.avi,75,"A blurred image shows a chaotic scene in a diner. One person appears to be swinging a chair at another figure, while others are nearby. Text indicates an assault occurred. Yes",Fight\Qtcwz_K2Gvo_0.avi,Fight,A blurred image shows a chaotic scene in a diner One person appears to be swinging a chair at another figure while others are nearby Text indicates an assault occurred
Qtcwz_K2Gvo_1.avi,75,"People are in a diner with a checkered floor. One person is bending down, while others stand near tables. The image is a surveillance capture seeking information. no",Fight\Qtcwz_K2Gvo_1.avi,Fight,People are in a diner with a checkered floor One person is bending down while others stand near tables The image is a capture seeking information
RETYTDF_523.avi,75,"Inside a room, possibly a changing area, a physical altercation is occurring between multiple individuals, while another man observes. yes",Fight\RETYTDF_523.avi,Fight,Inside a room possibly a changing area a physical altercation is occurring between multiple individuals while another man observes
RETYTDF_524.avi,75,Multiple men are engaged in a physical altercation near a wall on the right. One man in blue scrubs stands watching on the left. yes,Fight\RETYTDF_524.avi,Fight,Multiple men are engaged in a physical altercation near a wall on the right One man in blue scrubs watching on the left
RIXaF_TkLlU_0.avi,75,"A person in uniform is seen from an overhead camera perspective in a institutional hallway lined with doors. The person is looking down, possibly at the floor. No",Fight\RIXaF_TkLlU_0.avi,Fight,A person in uniform is seen from an overhead perspective in a institutional hallway lined with doors The person is looking down possibly at the floor
RIXaF_TkLlU_1.avi,75,"Three blurred figures are in a brightly lit hallway. Two are in close physical contact, with one appearing to hold or restrain the other, while the third stands nearby. yes",Fight\RIXaF_TkLlU_1.avi,Fight,Three blurred figures are in a brightly lit hallway Two are in close physical contact with one appearing to hold or restrain the other while the third nearby
RIXaF_TkLlU_2.avi,75,"Two individuals are engaged in a physical altercation on the floor of a hallway, with one appearing to restrain the other. Other figures are visible in the background. yes",Fight\RIXaF_TkLlU_2.avi,Fight,Two individuals are engaged in a physical altercation on the floor of a hallway with one appearing to restrain the other Other figures are visible in the background
RIXaF_TkLlU_3.avi,75,"Several people are in a hallway. One person stands while two others are on the floor, one on top of the other, with a fourth person nearby, suggesting a physical altercation. Yes",Fight\RIXaF_TkLlU_3.avi,Fight,Several are in a hallway One person while two others are on the floor one on top of the other with a fourth person nearby suggesting a physical altercation
RIXaF_TkLlU_4.avi,75,"A blurry surveillance image shows a group of people, possibly staff and others, clustered in a hallway, appearing to be in a physical interaction. yes",Fight\RIXaF_TkLlU_4.avi,Fight,A blurry image shows a group of possibly staff and others clustered in a hallway appearing to be in a physical interaction
RIXaF_TkLlU_5.avi,75,"Multiple blurred figures, some in uniforms, are clustered in a hallway, appearing to be engaged in a physical altercation or struggle. Yes",Fight\RIXaF_TkLlU_5.avi,Fight,Multiple blurred figures some in uniforms are clustered in a hallway appearing to be engaged in a physical altercation or struggle
RTHTRS_697.avi,75,"A group of young men is involved in a physical altercation or fight in a narrow indoor space. Several individuals are grappling or throwing punches, while others observe. yes",Fight\RTHTRS_697.avi,Fight,A group of young men is involved in a physical altercation or fight in a narrow space Several individuals are grappling or throwing punches while others observe
RTHTRS_698.avi,75,"A group of men, some in dark matching attire, are gathered and moving indoors, possibly in a public building or hallway. No",Fight\RTHTRS_698.avi,Fight,A group of men some in dark matching attire are gathered and moving indoors possibly in a public building or hallway
RTHTRS_699.avi,75,"Uniformed officers are escorting a bent-over civilian man in a hallway, with several other men observing in the background. Yes",Fight\RTHTRS_699.avi,Fight,Uniformed officers are escorting a bentover civilian man in a hallway with several other men observing in the background
RTHTRS_705.avi,75,"In a hallway, two people are in a physical fight, surrounded by several onlookers. yes",Fight\RTHTRS_705.avi,Fight,In a hallway two are in a physical fight surrounded by several onlookers
RTHTRS_706.avi,75,"Two men are fighting in a public area, with other people nearby. The scene is captured in black and white, possibly from security footage. yes",Fight\RTHTRS_706.avi,Fight,Two men are fighting in a public area with other nearby The scene is captured in black and white possibly from footage
RTHTRS_707.avi,75,"Multiple people are gathered indoors in a grainy, black-and-white image. One person is on the ground, surrounded by others who are standing and observing. Yes",Fight\RTHTRS_707.avi,Fight,Multiple are gathered indoors in a grainy blackandwhite image One person is on the ground surrounded by others who are standing and observing
RTHTRS_717.avi,75,"Several young adults are gathered in a hallway, where two men are handling a large, shaggy animal, possibly a dog or small bear. Others observe the scene. No",Fight\RTHTRS_717.avi,Fight,Several young adults are gathered in a hallway where two men are handling a large shaggy animal possibly a dog or small bear Others observe the scene
RTHTRS_718.avi,75,"A group of young people, predominantly males, are gathered in an indoor hallway, some walking and others standing. No",Fight\RTHTRS_718.avi,Fight,A group of young predominantly males are gathered in an hallway some walking and others standing
RTHTRS_719.avi,75,Several men are in an institutional room; some are standing while one person lies on the floor. Others in the foreground appear to be interacting with something low. yes,Fight\RTHTRS_719.avi,Fight,Several men are in an institutional room some are standing while one person lies on the floor Others in the foreground appear to be interacting with something low
RTHTRS_720.avi,75,"A confrontation unfolds as a man in red, holding an object, faces another man in black. A third person is on the floor, while a fourth observes. yes",Fight\RTHTRS_720.avi,Fight,A confrontation unfolds as a man in red holding an object faces another man in black A third person is on the floor while a fourth observes
Ry5c1PbcIa0_0.avi,75,"Two people are engaged in a physical struggle on the floor of a lobby or waiting area, with one person on the ground and another standing over them. yes",Fight\Ry5c1PbcIa0_0.avi,Fight,Two are engaged in a physical struggle on the floor of a lobby or waiting area with one person on the ground and another standing over them
SDFDSSDF_972.avi,75,"A group of young men are gathered, with some near a red car and others engaged in what appears to be a scuffle or confrontation near a gate. yes",Fight\SDFDSSDF_972.avi,Fight,A group of young men are gathered with some near a red car and others engaged in what appears to be a scuffle or confrontation near a gate
SDFDSSDF_973.avi,75,"Multiple individuals are engaged in a brawl outside a building, with some people lying on the ground. A red car is parked nearby. Yes",Fight\SDFDSSDF_973.avi,Fight,Multiple individuals are engaged in a brawl outside a building with some lying on the ground A red car is parked nearby
SDFDSSDF_974.avi,75,"Multiple people are involved in a physical altercation outside a building, with one person on the ground and others appearing to fight or flee around a red car. yes",Fight\SDFDSSDF_974.avi,Fight,Multiple are involved in a physical altercation outside a building with one person on the ground and others appearing to fight or flee around a red car
SDFDSSDF_976.avi,75,"A group of people are engaged in a physical brawl near a gate and a red car, with individuals hitting and pushing each other. A banner with Chinese text is visible. yes",Fight\SDFDSSDF_976.avi,Fight,A group of are engaged in a physical brawl near a gate and a red car with individuals hitting and pushing each other A banner with Chinese text is visible
SDFDSSDF_977.avi,75,"A group of people are involved in a physical altercation near a gate and a red car. Some individuals are on the ground, while others are running, with one person holding a bat. yes",Fight\SDFDSSDF_977.avi,Fight,A group of are involved in a physical altercation near a gate and a red car Some individuals are on the ground while others are running with one person holding a bat
SDFDSSDF_978.avi,75,"Multiple people are involved in an altercation. One person is on the ground near a wall, while others are by a red car, some appearing to wield sticks or bats. yes",Fight\SDFDSSDF_978.avi,Fight,Multiple are involved in an altercation One person is on the ground near a wall while others are by a red car some appearing to wield sticks or bats
SJRnWfHAx_E_0.avi,75,"Inside an elevator, two blurred figures are visible in black and white CCTV footage. One person in the foreground shows rapid motion, while another is hunched in the background. Yes",Fight\SJRnWfHAx_E_0.avi,Fight,Inside an elevator two blurred figures are visible in black and white CCTV footage One person in the foreground shows rapid motion while another is hunched in the background
SJRnWfHAx_E_1.avi,75,"In an elevator, a man pulls a distressed woman upwards from the floor. Two other individuals witness the forceful interaction. yes",Fight\SJRnWfHAx_E_1.avi,Fight,In an elevator a man pulls a distressed woman upwards from the floor Two other individuals witness the forceful interaction
SJRnWfHAx_E_2.avi,75,"CCTV footage shows several individuals in or near an elevator. A person with a light shirt is in the foreground, back to the camera, with others in the background. no",Fight\SJRnWfHAx_E_2.avi,Fight,CCTV footage shows several individuals in or near an elevator A person with a light shirt is in the foreground back to the with others in the background
SJRnWfHAx_E_4.avi,75,"A person is caught in the closing elevator doors while attempting to exit. The scene is from a security camera, timestamped 22/07/2018 02:42:07, and labeled 'Elev. 4'. no",Fight\SJRnWfHAx_E_4.avi,Fight,A person is caught in the closing elevator doors while attempting to exit The scene is from a timestamped 22072018 024207 and labeled Elev 4
tf_X7GtOGyE_0.avi,75,"Three individuals are involved in a physical altercation in a restaurant. One person appears to be throwing a punch, while another seated person observes the scene. yes",Fight\tf_X7GtOGyE_0.avi,Fight,Three individuals are involved in a physical altercation in a restaurant One person appears to be throwing a punch while another seated person observes the scene
tf_X7GtOGyE_1.avi,75,"Multiple individuals are involved in a physical altercation inside a restaurant, with one person on the floor and others fighting. yes",Fight\tf_X7GtOGyE_1.avi,Fight,Multiple individuals are involved in a physical altercation inside a restaurant with one person on the floor and others fighting
tf_X7GtOGyE_2.avi,75,"A chaotic brawl is unfolding in a restaurant, with chairs being thrown, people fighting, and one person lying on the floor. Yes.",Fight\tf_X7GtOGyE_2.avi,Fight,A chaotic brawl is unfolding in a restaurant with chairs being thrown fighting and one person lying on the floor
tf_X7GtOGyE_3.avi,75,"A chaotic scene unfolds in a restaurant with two people fighting, several chairs overturned, and others on the ground, suggesting a violent altercation. yes",Fight\tf_X7GtOGyE_3.avi,Fight,A chaotic scene unfolds in a restaurant with two fighting several chairs overturned and others on the ground suggesting a violent altercation
trtrhrt_1039.avi,75,"In a restaurant, several people are involved in a physical fight, with one person in a white shirt appearing to throw a punch. Other diners watch. yes",Fight\trtrhrt_1039.avi,Fight,In a restaurant several are involved in a physical fight with one person in a white shirt appearing to throw a punch Other diners watch
trtrhrt_1040.avi,75,"A chaotic brawl is erupting in a restaurant, with people throwing objects and engaging in a physical fight. yes",Fight\trtrhrt_1040.avi,Fight,A chaotic brawl is erupting in a restaurant with throwing objects and engaging in a physical fight
trtrhrt_1048.avi,75,"A physical altercation erupts in a busy restaurant. Several people are fighting, one in a white shirt is kicking, and others are engaged in a brawl amidst overturned chairs and scattered items. yes",Fight\trtrhrt_1048.avi,Fight,A physical altercation erupts in a busy restaurant Several are fighting one in a white shirt is kicking and others are engaged in a brawl amidst overturned chairs and scattered items
trtrhrt_1049.avi,75,"A brawl erupts in a restaurant with one person violently swinging a chair at another, scattering dishes and causing chaos. yes",Fight\trtrhrt_1049.avi,Fight,A brawl erupts in a restaurant with one person violently swinging a chair at another scattering dishes and causing chaos
trtrhrt_1050.avi,75,"Two individuals are engaged in a physical altercation in a restaurant, with one person swinging their arm. Tables are disturbed, and a chair is overturned, indicating a chaotic scene. Yes",Fight\trtrhrt_1050.avi,Fight,Two individuals are engaged in a physical altercation in a restaurant with one person swinging their arm Tables are disturbed and a chair is overturned indicating a chaotic scene
trtrhrt_1053.avi,75,"A person aggressively throws a chair in a busy restaurant, causing other chairs to overturn and creating a chaotic scene amidst other diners. yes",Fight\trtrhrt_1053.avi,Fight,A person aggressively throws a chair in a busy restaurant causing other chairs to overturn and creating a chaotic scene amidst other diners
trtrhrt_1054.avi,75,"A restaurant interior shows chairs overturned and items scattered on tables and the floor, indicating a recent disturbance or a messy event. People are visible in the background. Yes",Fight\trtrhrt_1054.avi,Fight,A restaurant interior shows chairs overturned and items scattered on tables and the floor indicating a recent disturbance or a messy event People are visible in the background
TYRFDVD_1104.avi,75,"A person in a black hoodie is aggressively confronting someone seated at an office desk, likely in a robbery or assault. Yes",Fight\TYRFDVD_1104.avi,Fight,A person in a black hoodie is aggressively confronting someone seated at an office desk likely in a robbery or assault
TYRFDVD_1105.avi,75,A person in a black hoodie and gloves holds a handgun downwards in an office. Blurred hands on the floor suggest another individual reacting to the threat. Yes,Fight\TYRFDVD_1105.avi,Fight,A person in a black hoodie and gloves holds a handgun downwards in an office Blurred hands on the floor suggest another individual reacting to the threat
TYRFDVD_1106.avi,75,"An empty office room features a desk with a laptop, orange chairs, a tall white cabinet, and documents/posters on the wall. The floor is tiled. no",Fight\TYRFDVD_1106.avi,Fight,An empty office room features a desk with a laptop orange chairs a tall white cabinet and documentsposters on the wall The floor is tiled
TYRFDVD_1109.avi,75,"A person in a black 'Everlast' hoodie and gloves stands in an office, holding a gun-like object. Their face is obscured by the hood. yes",Fight\TYRFDVD_1109.avi,Fight,A person in a black Everlast hoodie and gloves in an office holding a gunlike object Their face is obscured by the hood
TYRFDVD_1110.avi,75,"A hooded figure, wearing a glove, holds a long object in an office setting, appearing to be in motion or preparing for an action. yes",Fight\TYRFDVD_1110.avi,Fight,A hooded figure wearing a glove holds a long object in an office setting appearing to be in motion or preparing for an action
TYRFDVD_1112.avi,75,"An office room with a desk, laptop, orange chairs, and documents on the wall. A poster featuring a man with money is visible, along with shoes on the floor. no",Fight\TYRFDVD_1112.avi,Fight,An office room with a desk laptop orange chairs and documents on the wall A poster featuring a man with money is visible along with shoes on the floor
TYRFDVD_1113.avi,75,"A hooded figure is moving dynamically with an object in an office, while a woman pushes against a door. Papers are scattered on the floor. yes",Fight\TYRFDVD_1113.avi,Fight,A hooded figure is moving dynamically with an object in an office while a woman pushes against a door Papers are scattered on the floor
v4dhdnsxiX4_0.avi,75,Two police officers are physically restraining a Black man inside a convenience store. Another individual observes the struggle from nearby. yes,Fight\v4dhdnsxiX4_0.avi,Fight,Two police officers are physically restraining a Black man inside a convenience Another individual observes the struggle from nearby
v4dhdnsxiX4_1.avi,75,"Police officers are restraining a person in a red shirt against a shelf inside a convenience store, appearing to be an arrest or struggle. Yes",Fight\v4dhdnsxiX4_1.avi,Fight,Police officers are restraining a person in a red shirt against a shelf inside a convenience appearing to be an arrest or struggle
v4dhdnsxiX4_2.avi,75,"Police officers are restraining multiple individuals on the floor inside a convenience store. Other people are present, observing the scene. yes",Fight\v4dhdnsxiX4_2.avi,Fight,Police officers are restraining multiple individuals on the floor inside a convenience Other are present observing the scene
v4dhdnsxiX4_3.avi,75,"Police officers are subduing and restraining two individuals on the floor inside a convenience store. Others are present, observing the scene. yes",Fight\v4dhdnsxiX4_3.avi,Fight,Police officers are subduing and restraining two individuals on the floor inside a convenience Others are present observing the scene
Wq0BuA8GM84_0.avi,75,Two individuals are engaged in a physical struggle at a store counter. One person in a red hoodie appears to be confronting another person in a dark top. Yes,Fight\Wq0BuA8GM84_0.avi,Fight,Two individuals are engaged in a physical struggle at a One person in a red hoodie appears to be confronting another person in a dark top
Xcd0v-KhKL4_0.avi,75,"Inside a restaurant, a man runs with arms outstretched while another person is on the ground in the foreground. Several other people are visible in the chaotic scene. yes",Fight\Xcd0v-KhKL4_0.avi,Fight,Inside a restaurant a man runs with arms outstretched while another person is on the ground in the foreground Several other are visible in the chaotic scene
xDjgfhGt-YA_0.avi,75,"Several people are present in a black-and-white scene. Two individuals in the center are engaged in a physical interaction, appearing to grapple or push each other. yes",Fight\xDjgfhGt-YA_0.avi,Fight,Several are present in a blackandwhite scene Two individuals in the center are engaged in a physical interaction appearing to grapple or push each other
XM0NI7ZmwWM_0.avi,75,"A person works at a front desk with computers, while multiple blurred individuals are engaged in what appears to be a heated interaction or struggle behind the counter. yes",Fight\XM0NI7ZmwWM_0.avi,Fight,A person works at a front desk with computers while multiple blurred individuals are engaged in what appears to be a heated interaction or struggle behind the
XM0NI7ZmwWM_1.avi,75,"A person in a grey shirt is engaged in a physical struggle with others behind a counter, while another individual works at the front desk. Yes",Fight\XM0NI7ZmwWM_1.avi,Fight,A person in a grey shirt is engaged in a physical struggle with others behind a while another individual works at the front desk
XM0NI7ZmwWM_2.avi,75,"A man in grey aggressively leans over a front desk, appearing to engage in a physical struggle or forceful action. Another man in blue works at the desk. yes",Fight\XM0NI7ZmwWM_2.avi,Fight,A man in grey aggressively leans over a front desk appearing to engage in a physical struggle or forceful action Another man in blue works at the desk
XM0NI7ZmwWM_3.avi,75,A person in a grey shirt is jumping over the front desk counter while an employee in a blue shirt is behind it. Yes,Fight\XM0NI7ZmwWM_3.avi,Fight,A person in a grey shirt is jumping over the front desk while an employee in a blue shirt is behind it
YDOJvzChqSg_0.avi,75,"A person stands between two parked cars, appearing to interact with the driver's side of the white car. An object rests on the ground nearby. No",Fight\YDOJvzChqSg_0.avi,Fight,A person between two parked cars appearing to interact with the drivers side of the white car An object rests on the ground nearby
YDOJvzChqSg_1.avi,75,"Two individuals are standing between parked cars in a grainy, low-light security camera image. One person wears a hooded top. no",Fight\YDOJvzChqSg_1.avi,Fight,Two individuals are standing between parked cars in a grainy lowlight image One person wears a hooded top
YDOJvzChqSg_2.avi,75,"A person stands between two parked cars, seemingly interacting with the one on the right, with an object resting on the ground nearby. no",Fight\YDOJvzChqSg_2.avi,Fight,A person between two parked cars seemingly interacting with the one on the right with an object resting on the ground nearby
YDOJvzChqSg_3.avi,75,"Dark figures are engaged in an apparent struggle or forceful interaction around a dark car, with at least one person on the ground. yes",Fight\YDOJvzChqSg_3.avi,Fight,Dark figures are engaged in an apparent struggle or forceful interaction around a dark car with at least one person on the ground
YDOJvzChqSg_4.avi,75,"A grainy CCTV image shows two people near two parked cars. One stands by a dark car's driver's side, the other is on the ground nearby. no",Fight\YDOJvzChqSg_4.avi,Fight,A grainy CCTV image shows two near two parked cars One by a dark cars drivers side the other is on the ground nearby
y_vX9FtjLaQ_0.avi,75,"Two men are engaged in a physical altercation in a hallway. One in light attire, the other in dark, are grappling while another person approaches. Yes",Fight\y_vX9FtjLaQ_0.avi,Fight,Two men are engaged in a physical altercation in a hallway One in light attire the other in dark are grappling while another person approaches
y_vX9FtjLaQ_1.avi,75,"Two individuals in dark uniforms are restraining a person in light pants against a wall, while others observe in what appears to be a facility hallway. yes",Fight\y_vX9FtjLaQ_1.avi,Fight,Two individuals in dark uniforms are restraining a person in light pants against a wall while others observe in what appears to be a facility hallway
y_vX9FtjLaQ_2.avi,75,"Multiple individuals, some in uniform, are in a facility. Two are engaged in a physical altercation near a wall, while others observe or approach. yes",Fight\y_vX9FtjLaQ_2.avi,Fight,Multiple individuals some in uniform are in a facility Two are engaged in a physical altercation near a wall while others observe or approach
y_vX9FtjLaQ_3.avi,75,"Two officers are restraining a person on the floor against a wall in a hallway, while other personnel walk in the background of what appears to be an institutional setting. Yes",Fight\y_vX9FtjLaQ_3.avi,Fight,Two officers are restraining a person on the floor against a wall in a hallway while other personnel walk in the background of what appears to be an institutional setting
y_vX9FtjLaQ_4.avi,75,"Multiple individuals are involved in a physical struggle or apprehension against a wall, while uniformed officers respond in an indoor hallway. Yes",Fight\y_vX9FtjLaQ_4.avi,Fight,Multiple individuals are involved in a physical struggle or apprehension against a wall while uniformed officers respond in an hallway
y_vX9FtjLaQ_5.avi,75,"Multiple officers are restraining an individual on the floor against a wall, while another officer stands nearby with restraints in an institutional setting. yes",Fight\y_vX9FtjLaQ_5.avi,Fight,Multiple officers are restraining an individual on the floor against a wall while another officer nearby with restraints in an institutional setting
y_vX9FtjLaQ_6.avi,75,"Multiple officers are actively subduing an individual amidst a struggle, with a desk displaced. Text indicates this is demonstrating the ""effects of pepper spray."" yes",Fight\y_vX9FtjLaQ_6.avi,Fight,Multiple officers are actively subduing an individual amidst a struggle with a desk displaced Text indicates this is demonstrating the effects of pepper spray
zOqs7Oh9oDM_0.avi,75,"The interior of a public bus shows several passengers seated or standing. A person on the left is leaning forward, while another on the right holds a child. The scene appears calm. no",Fight\zOqs7Oh9oDM_0.avi,Fight,The interior of a public bus shows several passengers seated or standing A person on the left is leaning forward while another on the right holds a child The scene appears calm
zOqs7Oh9oDM_1.avi,75,Two individuals are engaged in a struggle inside a vehicle. One person appears to be restraining or pushing another person near the window. yes,Fight\zOqs7Oh9oDM_1.avi,Fight,Two individuals are engaged in a struggle inside a vehicle One person appears to be restraining or pushing another person near the window
zOqs7Oh9oDM_2.avi,75,"A man inside a vehicle's cabin is shown in motion, bent over near a broken or severely damaged windshield, holding an object. yes",Fight\zOqs7Oh9oDM_2.avi,Fight,A man inside a vehicles cabin is shown in motion bent over near a broken or severely damaged windshield holding an object
zOqs7Oh9oDM_3.avi,75,"A person wearing light clothing and a head covering is seen from inside a vehicle, appearing to enter or exit while holding onto a support bar. No.",Fight\zOqs7Oh9oDM_3.avi,Fight,A person wearing light clothing and a head covering is seen from inside a vehicle appearing to enter or exit while holding onto a support bar
10uSOcwS_0.avi,75,"An outdoor scene shows several cars parked on a street in front of buildings under a clear sky, with a mountain in the distance. A logo and timestamp are present. no",NonFight\10uSOcwS_0.avi,NonFight,An outdoor scene shows several cars parked on a in front of buildings under a clear sky with a mountain in the distance A logo and timestamp are present
1AURh0Wj_0.avi,75,"A CCTV view inside a bustling restaurant or cafe shows customers at the counter and staff attending to orders, demonstrating clear image quality. no",NonFight\1AURh0Wj_0.avi,NonFight,A CCTV view inside a bustling restaurant or cafe shows customers at the and staff attending to orders demonstrating clear image quality
1MVS2QPWbHc_0.avi,75,"A person in a two-tone shirt walks through a cluttered indoor space, possibly a shop, captured by CCTV. Various items are on the floor. No",NonFight\1MVS2QPWbHc_0.avi,NonFight,A person in a twotone shirt walks through a cluttered space possibly a shop captured by CCTV Various items are on the floor
1MVS2QPWbHc_1.avi,75,"A chaotic, dimly lit scene shows people near overturned chairs and scattered items on the floor. A blue sign is on the left, and merchandise hangs on the right, captured by CCTV. yes",NonFight\1MVS2QPWbHc_1.avi,NonFight,A chaotic dimly lit scene shows near overturned chairs and scattered items on the floor A blue sign is on the left and merchandise hangs on the right captured by CCTV
1W8hsVvyKt4_0.avi,75,"A person dressed as Scorpion from Mortal Kombat adjusts their mask in what appears to be an elevator, captured by a security camera. no",NonFight\1W8hsVvyKt4_0.avi,NonFight,A person dressed as Scorpion from Mortal Kombat adjusts their mask in what appears to be an elevator captured by a
1W8hsVvyKt4_1.avi,75,"A person in a vest forcefully interacts with elevator doors, captured by a grainy surveillance camera. The time 10:23 AM is displayed. yes",NonFight\1W8hsVvyKt4_1.avi,NonFight,A person in a vest forcefully interacts with elevator doors captured by a grainy The time 1023 AM is displayed
1W8hsVvyKt4_2.avi,75,A person is shown on a surveillance camera punching or striking the closed elevator doors. The scene is black and white with a timestamp. Yes,NonFight\1W8hsVvyKt4_2.avi,NonFight,A person is shown on a punching or striking the closed elevator doors The scene is black and white with a timestamp
1W8hsVvyKt4_3.avi,75,"A person dressed as Sub-Zero exits an elevator with a punching gesture, while a woman stands inside, facing the elevator buttons. Yes",NonFight\1W8hsVvyKt4_3.avi,NonFight,A person dressed as SubZero exits an elevator with a punching gesture while a woman inside facing the elevator buttons
2lrARl7utL4_0.avi,75,"At night, several people are outside a restaurant. One person walks in the foreground, while others are near the building's entrance and further in the background. no",NonFight\2lrARl7utL4_0.avi,NonFight,At several are outside a restaurant One person walks in the foreground while others are near the buildings entrance and further in the background
