video_name,frame_number,response,Folder,Label
f50PQz7mXds_1.avi,75,"Yes, there are signs of aggressive behavior, as individuals are physically subduing another person.",Fight\f50PQz7mXds_1.avi,Fight
F7W6PQ3V3y8_0.avi,75,"Yes, the physical struggle between the two individuals indicates aggressive behavior.",Fight\F7W6PQ3V3y8_0.avi,Fight
F7W6PQ3V3y8_1.avi,75,"No, there are no clear signs of aggressive behavior from any person visible in this picture. The individuals appear to be law enforcement officers taking action, but not displaying aggression.",Fight\F7W6PQ3V3y8_1.avi,Fight
F7W6PQ3V3y8_10.avi,75,"Yes, two individuals are engaged in a physical struggle or restraint on the ground, which indicates aggressive or forceful behavior.",Fight\F7W6PQ3V3y8_10.avi,Fight
F7W6PQ3V3y8_11.avi,75,"Yes, there are signs of aggressive behavior. Two individuals are engaged in a physical struggle on the side of the road.",Fight\F7W6PQ3V3y8_11.avi,Fight
F7W6PQ3V3y8_2.avi,75,"Yes, two officers are physically subduing a person on the ground, which involves the use of force.",Fight\F7W6PQ3V3y8_2.avi,Fight
F7W6PQ3V3y8_3.avi,75,"No, based on this image alone, there are no clear signs of aggressive behavior from any person. The individuals appear to be in the process of a physical restraint or arrest.",Fight\F7W6PQ3V3y8_3.avi,Fight
F7W6PQ3V3y8_4.avi,75,"Yes, the standing person (likely an officer) is in a posture consistent with subduing or controlling the person on the ground, which involves an application of force that can be considered aggressive behavior. The person on the ground shows no signs of aggression.",Fight\F7W6PQ3V3y8_4.avi,Fight
F7W6PQ3V3y8_5.avi,75,"No, there are no clear signs of aggressive behavior from any person visible in this picture.",Fight\F7W6PQ3V3y8_5.avi,Fight
F7W6PQ3V3y8_6.avi,75,"Based on this single image, there are no *explicit* signs of aggressive behavior (like striking, punching, or active resistance/struggle) from any person. The image shows individuals being restrained and on the ground, which involves force, but not necessarily aggression in the behavioral sense.",Fight\F7W6PQ3V3y8_6.avi,Fight
F7W6PQ3V3y8_7.avi,75,"Yes, multiple individuals are engaged in physically restraining a person on the ground, which constitutes a form of aggressive behavior or use of force.",Fight\F7W6PQ3V3y8_7.avi,Fight
F7W6PQ3V3y8_8.avi,75,"Yes, two individuals are engaged in a physical struggle or restraint, which indicates aggressive or forceful behavior from at least one party.",Fight\F7W6PQ3V3y8_8.avi,Fight
F7W6PQ3V3y8_9.avi,75,"No, there are no clear visible signs of aggressive behavior from any person in this picture. The individuals' actions are not indicative of aggression based on the visible cues.",Fight\F7W6PQ3V3y8_9.avi,Fight
Fc45rUKM_0.avi,75,"Yes, one person appears to be physically aggressive towards another.",Fight\Fc45rUKM_0.avi,Fight
Fc45rUKM_1.avi,75,No. The figures are too indistinct to determine aggressive behavior.,Fight\Fc45rUKM_1.avi,Fight
Fc45rUKM_2.avi,75,No clear signs of aggressive behavior are visible from any person in this picture.,Fight\Fc45rUKM_2.avi,Fight
Fc45rUKM_3.avi,75,"No, there are no clear signs of aggressive behavior visible in this picture. The figures are too blurry to discern specific actions or intentions.",Fight\Fc45rUKM_3.avi,Fight
Fc45rUKM_4.avi,75,"No, the people in the background are too indistinct to determine their behavior.",Fight\Fc45rUKM_4.avi,Fight
Fc45rUKM_5.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\Fc45rUKM_5.avi,Fight
Fc45rUKM_6.avi,75,"No, there are no clear signs of aggressive behavior visible. The image quality and distance make it difficult to discern specific actions or intentions.",Fight\Fc45rUKM_6.avi,Fight
fK7CSrQ6OpM_1.avi,75,"No, based on the provided image, there are no clear signs of aggressive behavior from any person. The individuals appear to be standing in a group, but their actions or postures do not visibly indicate aggression.",Fight\fK7CSrQ6OpM_1.avi,Fight
fK7CSrQ6OpM_2.avi,75,"No, based on the provided image, there are no discernible signs of aggressive behavior from any person.",Fight\fK7CSrQ6OpM_2.avi,Fight
fK7CSrQ6OpM_4.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\fK7CSrQ6OpM_4.avi,Fight
fRYqXRRcqCs_0.avi,75,"Yes, there are clear signs of aggressive behavior from multiple individuals in this picture.

On the sidewalk, two individuals are engaged in a physical struggle, with one on the ground. On the patio, one person is standing in a confrontational posture towards others, appearing to be in a physical altercation.",Fight\fRYqXRRcqCs_0.avi,Fight
FSaZ8wiFw8Q_0.avi,75,"Yes, there are clear signs of aggressive behavior, including a physical altercation between the individuals and one person holding a firearm.",Fight\FSaZ8wiFw8Q_0.avi,Fight
fSE4L50n_0.avi,75,"Yes, several people on the right side of the image appear to be engaged in a physical altercation or struggle.",Fight\fSE4L50n_0.avi,Fight
fsVC-FnnklU_0.avi,75,"Yes, one person appears to be physically assaulting or subduing another person.",Fight\fsVC-FnnklU_0.avi,Fight
fsVC-FnnklU_1.avi,75,"Yes, there are clear signs of aggressive behavior from one person towards another. One individual appears to be physically restraining or assaulting the other.",Fight\fsVC-FnnklU_1.avi,Fight
fwEk96k8g_I_0.avi,75,"Yes, the two individuals on the right side of the image appear to be engaged in a physical struggle or restraint, with one person's facial expression suggesting distress or exertion.",Fight\fwEk96k8g_I_0.avi,Fight
fwEk96k8g_I_1.avi,75,"Yes, the image depicts multiple individuals engaged in a physical struggle or altercation, indicating aggressive behavior.",Fight\fwEk96k8g_I_1.avi,Fight
fwEk96k8g_I_2.avi,75,"Yes, the person in the center appears to be physically struggling with other individuals, which is a sign of aggressive behavior or resistance.",Fight\fwEk96k8g_I_2.avi,Fight
fwEk96k8g_I_3.avi,75,"Yes, multiple individuals appear to be physically subduing or restraining a person on the ground.",Fight\fwEk96k8g_I_3.avi,Fight
FZDDNtcaBcw_0.avi,75,"No, due to the low resolution and blurriness of the image, it is not possible to definitively identify any clear signs of aggressive behavior from any person.",Fight\FZDDNtcaBcw_0.avi,Fight
FZDDNtcaBcw_1.avi,75,"No, due to the extreme blurriness and low resolution, it is not possible to discern any clear signs of aggressive behavior from any person in this picture.",Fight\FZDDNtcaBcw_1.avi,Fight
FZDDNtcaBcw_2.avi,75,"No, there are no clear or discernible signs of aggressive behavior from any person in this low-resolution image.",Fight\FZDDNtcaBcw_2.avi,Fight
G3E1YP6agWs_0.avi,75,"Yes, the individuals in the center of the image appear to be engaged in a physical struggle, which is a sign of aggressive behavior.",Fight\G3E1YP6agWs_0.avi,Fight
G3E1YP6agWs_1.avi,75,"Yes, the people in the center of the image appear to be engaged in a physical altercation, which indicates aggressive behavior.",Fight\G3E1YP6agWs_1.avi,Fight
GafFu4IZtIA_0.avi,75,"Yes, there are signs of aggressive behavior.

One person (in a black jacket) appears to be physically restraining or struggling with another person (in a red hat and striped jacket) near the front of the orange taxi.",Fight\GafFu4IZtIA_0.avi,Fight
GafFu4IZtIA_1.avi,75,"Yes, there are signs of aggressive behavior, specifically a physical altercation among several individuals in the center of the image.",Fight\GafFu4IZtIA_1.avi,Fight
GafFu4IZtIA_2.avi,75,"Yes, there are signs of aggressive behavior, specifically one individual in the center-right appears to be physically striking another person.",Fight\GafFu4IZtIA_2.avi,Fight
GafFu4IZtIA_3.avi,75,"Yes, there are clear signs of aggressive behavior. Several individuals in the center of the image appear to be involved in a physical altercation, with one person on the ground seemingly being assaulted by others.",Fight\GafFu4IZtIA_3.avi,Fight
GafFu4IZtIA_4.avi,75,"Yes, one person on the left side of the image appears to be physically restraining or struggling with another individual who is low to the ground.",Fight\GafFu4IZtIA_4.avi,Fight
GafFu4IZtIA_6.avi,75,"No, the most prominent physical activity visible is people pushing a car, not engaging in aggressive behavior towards others.",Fight\GafFu4IZtIA_6.avi,Fight
GafFu4IZtIA_7.avi,75,"No, explicit signs of aggressive behavior like punching or kicking are not clearly visible. The image shows several people gathered in a close group, but their specific actions are too ambiguous to definitively determine if aggression is occurring.",Fight\GafFu4IZtIA_7.avi,Fight
gHcG_c1i4uE_0.avi,75,"Yes, the two individuals are facing each other in a confrontational manner, suggesting aggressive behavior or an imminent altercation.",Fight\gHcG_c1i4uE_0.avi,Fight
GhZRf4GIw0w_0.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\GhZRf4GIw0w_0.avi,Fight
gJDvtfRrM7k_0.avi,75,"Yes, the two shirtless men in the center are engaged in what appears to be a physical fight, which is a sign of aggressive behavior.",Fight\gJDvtfRrM7k_0.avi,Fight
gJDvtfRrM7k_1.avi,75,"Yes, there are clear signs of aggressive behavior, with multiple individuals engaged in a physical altercation and one person appearing to kick.",Fight\gJDvtfRrM7k_1.avi,Fight
GKsvH_pVNQU_0.avi,75,"No, there are no clear signs of aggressive behavior visible from any person in this picture. The image quality is low, but the figures' postures do not suggest aggression.",Fight\GKsvH_pVNQU_0.avi,Fight
GKsvH_pVNQU_1.avi,75,"No. Due to the poor image quality, no aggressive behavior can be clearly identified.",Fight\GKsvH_pVNQU_1.avi,Fight
gnBmOf7v_0.avi,75,"Yes, the two individuals near the silver car appear to be engaged in a physical struggle or forceful interaction.",Fight\gnBmOf7v_0.avi,Fight
gnBmOf7v_1.avi,75,No clear signs of aggressive behavior are visible.,Fight\gnBmOf7v_1.avi,Fight
gnBmOf7v_2.avi,75,"No, there are no clear visual signs of aggressive behavior from any person in this still image.",Fight\gnBmOf7v_2.avi,Fight
gNIohJfdvEc_0.avi,75,"Yes, there are signs of aggressive behavior.

The police officers are using physical force to restrain and move an individual, and the individual appears to be resisting. This interaction involves a forceful struggle.",Fight\gNIohJfdvEc_0.avi,Fight
gNIohJfdvEc_1.avi,75,"Yes, there are signs of aggressive behavior from multiple individuals. Several people, including those identifiable as police officers, are engaged in a physical struggle or altercation with others.",Fight\gNIohJfdvEc_1.avi,Fight
gNIohJfdvEc_2.avi,75,"Yes, there are signs of aggressive behavior. Several individuals, who appear to be law enforcement or security personnel, are actively subduing and physically restraining another person on the floor.",Fight\gNIohJfdvEc_2.avi,Fight
Gr3ikl6A2bE_1.avi,75,"No, there are no discernible signs of aggressive behavior from any person in this picture.",Fight\Gr3ikl6A2bE_1.avi,Fight
Gr3ikl6A2bE_2.avi,75,"No, there are no discernible signs of aggressive behavior from any person in this picture.",Fight\Gr3ikl6A2bE_2.avi,Fight
gR4OsEPl894_0.avi,75,"Yes, the standing person appears to be physically engaging with and possibly restraining the person on the stairs, who is in a defensive or recoiling posture.",Fight\gR4OsEPl894_0.avi,Fight
gR4OsEPl894_2.avi,75,"Yes, the extended arm and blurred hair of the person in the grey/blue top suggest a forceful physical interaction, indicative of aggressive behavior.",Fight\gR4OsEPl894_2.avi,Fight
GtGAcKxn_0.avi,75,"Yes, there are clear signs of aggressive physical interaction between individuals in the center of the image.",Fight\GtGAcKxn_0.avi,Fight
GuLMP_IOrR0_0.avi,75,"Yes, there are clear signs of aggressive behavior. Multiple individuals appear to be engaged in a physical altercation or fight.",Fight\GuLMP_IOrR0_0.avi,Fight
GuLMP_IOrR0_1.avi,75,"Yes, there are clear signs of aggressive behavior, as two women in the center of the image appear to be engaged in a physical altercation.",Fight\GuLMP_IOrR0_1.avi,Fight
H1AzC-GyKto_0.avi,75,"No, based on the low-resolution image, there are no clearly discernible signs of aggressive behavior from any person. The figures are too indistinct to make such a determination.",Fight\H1AzC-GyKto_0.avi,Fight
H1AzC-GyKto_1.avi,75,"Yes, the person on the left appears to be engaged in a forceful action, and the person on the right is holding a long object that could be used aggressively.",Fight\H1AzC-GyKto_1.avi,Fight
hEjHnhy2_0.avi,75,"Yes, there are clear signs of aggressive behavior, as multiple individuals in the center of the image appear to be engaged in a physical altercation or struggle.",Fight\hEjHnhy2_0.avi,Fight
HgwpC5Xx_0.avi,75,"Yes, the interaction between the person standing at the desk and the person seated behind it shows signs of aggressive behavior.",Fight\HgwpC5Xx_0.avi,Fight
HtbVjsRA_0.avi,75,No clear signs of aggressive behavior are visible in this picture.,Fight\HtbVjsRA_0.avi,Fight
HtbVjsRA_1.avi,75,"No, there are no people clearly visible in the image from whom to assess aggressive behavior.",Fight\HtbVjsRA_1.avi,Fight
HtbVjsRA_2.avi,75,"One person is holding a long object and their posture could be interpreted as confrontational, but it's not definitively aggressive due to the lack of clarity and context.",Fight\HtbVjsRA_2.avi,Fight
HVSv9sgz2ZI_0.avi,75,"No, there are no clear visual signs of aggressive behavior, such as fighting or threatening actions, from any person in this picture.",Fight\HVSv9sgz2ZI_0.avi,Fight
HVSv9sgz2ZI_1.avi,75,"Yes, there are clear signs of aggressive behavior, specifically a physical struggle between individuals in the foreground.",Fight\HVSv9sgz2ZI_1.avi,Fight
HVSv9sgz2ZI_2.avi,75,"Yes, one individual appears to be physically pushing or striking another person in the center of the image.",Fight\HVSv9sgz2ZI_2.avi,Fight
HVSv9sgz2ZI_4.avi,75,"Yes, there are signs of aggressive behavior. Two individuals in the center-right appear to be engaged in a physical altercation, with one person possibly on the ground and the other leaning over them.",Fight\HVSv9sgz2ZI_4.avi,Fight
HVSv9sgz2ZI_5.avi,75,"No, the image quality is too poor and distorted to clearly discern any signs of aggressive behavior from any person.",Fight\HVSv9sgz2ZI_5.avi,Fight
HW48LUZKOL4_0.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture. All individuals appear to have neutral body language.",Fight\HW48LUZKOL4_0.avi,Fight
HW48LUZKOL4_1.avi,75,"Yes, there are signs of aggressive behavior. One person appears to be physically restraining another person who is on the ground.",Fight\HW48LUZKOL4_1.avi,Fight
HW48LUZKOL4_2.avi,75,"Yes, there are clear signs of aggressive physical behavior from at least two individuals who appear to be restraining or assaulting a third person on the floor.",Fight\HW48LUZKOL4_2.avi,Fight
HW48LUZKOL4_4.avi,75,"Yes, the person in the grey shirt on the left appears to be aggressively pushing or assaulting the shirtless person on the floor.",Fight\HW48LUZKOL4_4.avi,Fight
H_VQJU0Bqpc_1.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture.",Fight\H_VQJU0Bqpc_1.avi,Fight
H_VQJU0Bqpc_2.avi,75,"Yes, at least two individuals in the center of the image display confrontational body language, suggesting aggressive behavior.",Fight\H_VQJU0Bqpc_2.avi,Fight
I-x0G5pAan0_0.avi,75,"Based on the provided images, there are no *clear* or *definitive* signs of aggressive behavior from any person. Some individuals are in dynamic poses (e.g., bending over, or moving quickly), but these actions are ambiguous and do not clearly indicate aggression.",Fight\I-x0G5pAan0_0.avi,Fight
i2sLegg2JPA_0.avi,75,"Yes, the close physical interaction and raised arm of one person towards another in the center suggest potential aggressive behavior.",Fight\i2sLegg2JPA_0.avi,Fight
i2sLegg2JPA_1.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\i2sLegg2JPA_1.avi,Fight
i5xJxtv4gXs_0.avi,75,No obvious signs of aggressive behavior are visible in this still image.,Fight\i5xJxtv4gXs_0.avi,Fight
i5xJxtv4gXs_1.avi,75,"Yes, there are signs of aggressive behavior, specifically one person appearing to push or physically engage with another person in the right side of the image.",Fight\i5xJxtv4gXs_1.avi,Fight
i5xJxtv4gXs_2.avi,75,"Yes, the image clearly shows signs of aggressive behavior, with multiple individuals engaged in what appears to be a physical altercation, exhibiting raised hands and confrontational postures.",Fight\i5xJxtv4gXs_2.avi,Fight
i5xJxtv4gXs_3.avi,75,"Yes, there are signs of aggressive behavior, particularly among the group of people on the right side of the image who appear to be engaged in a physical altercation.",Fight\i5xJxtv4gXs_3.avi,Fight
i5xJxtv4gXs_4.avi,75,"Yes, there are signs of aggressive behavior. Several individuals in the center of the image appear to be engaged in a physical altercation, with one person in a white shirt notably having an arm raised and extended as if pushing or striking.",Fight\i5xJxtv4gXs_4.avi,Fight
iHUwZBSx_0.avi,75,"While no one is actively displaying aggressive gestures, the presence of a person lying on the floor strongly suggests an aggressive incident has occurred or is occurring.",Fight\iHUwZBSx_0.avi,Fight
Ile3EVQA_0.avi,75,"Yes, the person on the right (in the white t-shirt) shows signs of aggressive behavior with raised arms and a confrontational stance.",Fight\Ile3EVQA_0.avi,Fight
Ile3EVQA_1.avi,75,"No, there are no clear signs of aggressive behavior visible in this picture.",Fight\Ile3EVQA_1.avi,Fight
iP6yS_OroMk_0.avi,75,"No clear signs of aggressive behavior can be definitively identified due to the extremely poor image quality and blurriness, which obscure facial expressions and specific body language. While one person has their arms raised, this action alone is ambiguous and cannot be confirmed as aggression without further context or clearer detail.",Fight\iP6yS_OroMk_0.avi,Fight
iquSbj5Wqj0_0.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture.",Fight\iquSbj5Wqj0_0.avi,Fight
iquSbj5Wqj0_1.avi,75,"Yes, one person in a dark jacket is shown in an aggressive posture, appearing to strike or kick another individual on the ground.",Fight\iquSbj5Wqj0_1.avi,Fight
jCD7lUJQ7Xc_0.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture.",Fight\jCD7lUJQ7Xc_0.avi,Fight
jCD7lUJQ7Xc_1.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\jCD7lUJQ7Xc_1.avi,Fight
jILBnY3lB2Q_0.avi,75,"Yes, there are clear signs of aggressive behavior.

In the center-right of the image, one person appears to be on the ground while another individual is standing over them with an arm raised, seemingly striking downwards.",Fight\jILBnY3lB2Q_0.avi,Fight
JJG0bHPur50_0.avi,75,"Yes, there are clear signs of aggressive behavior. Two individuals appear to be engaged in a physical struggle, and a third person is holding what resembles a firearm.",Fight\JJG0bHPur50_0.avi,Fight
JJG0bHPur50_1.avi,75,"Yes, the person in the red jacket is physically confronting and appearing to subdue the other individual, and is holding an object that resembles a firearm, all of which are signs of aggressive behavior.",Fight\JJG0bHPur50_1.avi,Fight
JJG0bHPur50_2.avi,75,"Yes, the presence of a person on the floor and another forcibly holding the elevator doors open strongly suggests aggressive behavior or a struggle.",Fight\JJG0bHPur50_2.avi,Fight
jmZqmYnH_0.avi,75,"No clear signs of aggressive behavior are visible. While one person has a raised hand, its intent is unclear from a still image.",Fight\jmZqmYnH_0.avi,Fight
jmZqmYnH_1.avi,75,"Yes, the motion blur, flying objects, and scattered items on the counter indicate forceful and disruptive behavior.",Fight\jmZqmYnH_1.avi,Fight
JPIeYvRgo6I_0.avi,75,No clear signs of aggressive behavior are visible in the image.,Fight\JPIeYvRgo6I_0.avi,Fight
JPIeYvRgo6I_1.avi,75,"No, there are no clear signs of aggressive behavior visible in this picture.",Fight\JPIeYvRgo6I_1.avi,Fight
Jq8neqBlL2Y_2.avi,75,"There is one person in the mid-ground running or lunging with an extended arm, which *could* be interpreted as an aggressive movement. However, it is not definitively clear from this still image. Other individuals do not show signs of aggressive behavior.",Fight\Jq8neqBlL2Y_2.avi,Fight
Jq8neqBlL2Y_3.avi,75,"Yes, the individual in the dark grey shirt in the center appears to be lunging forward with a raised arm, which could be a sign of aggressive intent or action.",Fight\Jq8neqBlL2Y_3.avi,Fight
Jq8neqBlL2Y_4.avi,75,"Yes, there are clear signs of aggressive behavior. Several individuals in the center of the image are engaged in a physical altercation, appearing to push and pull each other.",Fight\Jq8neqBlL2Y_4.avi,Fight
Jq8neqBlL2Y_5.avi,75,"Yes, there are clear signs of aggressive behavior, particularly from the person in the dark purple/blue shirt who appears to be in a striking or attacking posture towards another individual. The presence of fallen motorcycles also suggests a physical altercation.",Fight\Jq8neqBlL2Y_5.avi,Fight
JRL5Vvql_0.avi,75,"Yes, there is a physical altercation occurring between individuals, which is a clear sign of aggressive behavior.",Fight\JRL5Vvql_0.avi,Fight
JRL5Vvql_1.avi,75,"Yes, the person on top of the other individual appears to be physically restraining them, which indicates aggressive behavior.",Fight\JRL5Vvql_1.avi,Fight
Jt4WbOZeT7s_0.avi,75,"Yes, while direct aggressive actions are not clearly discernible from the blurry figures due to the image's low quality, the on-screen text ""WARNING! GRAPHIC VIDEO!"" and the headline ""THE BYSTANDER EFFECT: WHY DIDN'T ANYONE HELP?"" strongly imply that aggressive or harmful behavior is present within the context of the video from which this still image was taken.",Fight\Jt4WbOZeT7s_0.avi,Fight
jTbvVbkUaPM_0.avi,75,"Yes, there are signs of aggressive behavior. One person in the center of the image appears to be in the act of striking or swinging an object with their arms raised.",Fight\jTbvVbkUaPM_0.avi,Fight
jTbvVbkUaPM_4.avi,75,"Yes, the person in the yellow top has raised arms and appears to be engaged in a physical interaction that could indicate aggressive behavior.",Fight\jTbvVbkUaPM_4.avi,Fight
jTbvVbkUaPM_5.avi,75,"No, based solely on the visual evidence in the image, there are no clear signs of aggressive behavior. One person is on the floor, and another is standing nearby, but their postures do not explicitly indicate aggression.",Fight\jTbvVbkUaPM_5.avi,Fight
jtzWSah-BZM_0.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\jtzWSah-BZM_0.avi,Fight
JwTPruSFTjk_0.avi,75,"Yes, a person is pointing what appears to be a firearm at another individual who is on the ground.",Fight\JwTPruSFTjk_0.avi,Fight
JwTPruSFTjk_1.avi,75,"Yes, the person on the left is pointing what appears to be a firearm, which is a clear sign of aggressive and threatening behavior.",Fight\JwTPruSFTjk_1.avi,Fight
K6WRP2xi_0.avi,75,"No, the image quality is too low to definitively identify aggressive behavior.",Fight\K6WRP2xi_0.avi,Fight
K6WRP2xi_1.avi,75,"Yes, multiple individuals are holding weapons and engaging in a clear physical confrontation, indicative of aggressive behavior.",Fight\K6WRP2xi_1.avi,Fight
K6WRP2xi_2.avi,75,"Yes, the physical altercation in the center of the image indicates aggressive behavior.",Fight\K6WRP2xi_2.avi,Fight
K6WRP2xi_3.avi,75,"Yes, the standing person on the left shows aggressive behavior towards the person on the ground.",Fight\K6WRP2xi_3.avi,Fight
kExp3yhspR0_0.avi,75,"Yes, the person in black appears to be engaging in aggressive behavior towards the cashier, who is recoiling.",Fight\kExp3yhspR0_0.avi,Fight
kExp3yhspR0_1.avi,75,"Yes, both individuals appear to be engaged in a physical struggle, which indicates aggressive behavior.",Fight\kExp3yhspR0_1.avi,Fight
kExp3yhspR0_2.avi,75,"Yes, the person on the left (in black clothing) is engaged in a physical struggle with the person behind the counter, appearing to forcibly grab or pull something, which is a sign of aggressive behavior.",Fight\kExp3yhspR0_2.avi,Fight
kExp3yhspR0_3.avi,75,"Yes, the person in the red dress appears to be engaged in aggressive behavior, indicated by their forceful posture and the scattered items on the counter and floor.",Fight\kExp3yhspR0_3.avi,Fight
kLHNW0uRutY_0.avi,75,"No, there are no clear or overt signs of aggressive behavior visible in the image. Many parts of the people are obscured, which limits a full assessment.",Fight\kLHNW0uRutY_0.avi,Fight
kLHNW0uRutY_1.avi,75,"Yes, the body language and postures of the individuals, particularly the person in the pink top leaning far over the counter and others in close, active positions, suggest a physical struggle or aggressive interaction.",Fight\kLHNW0uRutY_1.avi,Fight
kLHNW0uRutY_2.avi,75,"Yes, the heavily pixelated area on the left side of the image shows two individuals engaged in what appears to be a physical struggle or altercation, which suggests aggressive behavior.",Fight\kLHNW0uRutY_2.avi,Fight
kLHNW0uRutY_3.avi,75,"No, based on the visible information, there are no clear signs of aggressive behavior from any person.",Fight\kLHNW0uRutY_3.avi,Fight
kLHNW0uRutY_4.avi,75,"Yes, the image depicts a physical struggle between two individuals, which indicates aggressive behavior or a response to it.",Fight\kLHNW0uRutY_4.avi,Fight
kLHNW0uRutY_5.avi,75,"Yes, the standing person on the left is positioned in a manner that indicates aggressive behavior towards the person on the ground.",Fight\kLHNW0uRutY_5.avi,Fight
kMI2JME3Aag_0.avi,75,"No. While the image is low resolution and blurry, there are no clear or discernible signs of aggressive behavior such as hitting, pushing, or overtly threatening postures visible in the picture.",Fight\kMI2JME3Aag_0.avi,Fight
kMI2JME3Aag_1.avi,75,"No, based on the low-resolution image, there are no clear signs of aggressive behavior from any person.",Fight\kMI2JME3Aag_1.avi,Fight
kMI2JME3Aag_2.avi,75,"No, the image quality is too low and blurry to definitively identify any aggressive behavior from any person.",Fight\kMI2JME3Aag_2.avi,Fight
kOp57sQKMPY_0.avi,75,"Yes, the man on the left appears to be pointing what looks like a handgun at the woman, who has her hands raised in a defensive or compliant posture, indicating aggressive behavior from the man.",Fight\kOp57sQKMPY_0.avi,Fight
kOp57sQKMPY_1.avi,75,"No, the image does not show active aggressive behavior from any person. One person is on the ground, seemingly in distress, while another person is standing nearby.",Fight\kOp57sQKMPY_1.avi,Fight
ksdkojifes_416.avi,75,"Yes, there are clear signs of aggressive behavior, as multiple people are engaged in a physical struggle.",Fight\ksdkojifes_416.avi,Fight
Kx5lWLPZ0Y0_0.avi,75,"Yes, there are signs of aggressive behavior visible in the physical struggle between the two blurred individuals in the center of the image, where one person appears to be restraining or on top of the other.",Fight\Kx5lWLPZ0Y0_0.avi,Fight
Kx5lWLPZ0Y0_1.avi,75,"Yes, there are signs of aggressive behavior; two individuals in the center of the image are engaged in a physical altercation.",Fight\Kx5lWLPZ0Y0_1.avi,Fight
K_7hT4N2QCE_0.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture. While one person is holding another's arm, there are no visible indicators like a struggle, distressed expressions, or violent posture.",Fight\K_7hT4N2QCE_0.avi,Fight
K_7hT4N2QCE_1.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture.",Fight\K_7hT4N2QCE_1.avi,Fight
K_7hT4N2QCE_2.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\K_7hT4N2QCE_2.avi,Fight
l4gqDHx9_dI_0.avi,75,"Yes, the text overlay explicitly states ""rob and kill,"" which describes aggressive and violent behavior.",Fight\l4gqDHx9_dI_0.avi,Fight
l4gqDHx9_dI_1.avi,75,"Yes, the text overlay on the image states ""Thieves on a motorcycle rob and kill a man at night,"" which describes aggressive and violent behavior.",Fight\l4gqDHx9_dI_1.avi,Fight
l4gqDHx9_dI_2.avi,75,"Yes, there are clear signs of aggressive behavior. The image depicts two individuals in a physical struggle, and the overlaid text explicitly states, ""Thieves on a motorcycle rob and kill a man at night.""",Fight\l4gqDHx9_dI_2.avi,Fight
l4gqDHx9_dI_3.avi,75,"Yes, the image shows signs of aggressive behavior. One person is lying on the ground, implied to be a victim, while another person is standing nearby, appearing to be involved in the act of robbing, which is an aggressive criminal act. The text overlay explicitly states ""Thieves on a motorcycle rob and kill a man at night,"" further confirming aggressive behavior.",Fight\l4gqDHx9_dI_3.avi,Fight
lI17Q0j3_0.avi,75,"Yes, there are signs of aggressive behavior, specifically a physical altercation between two individuals.",Fight\lI17Q0j3_0.avi,Fight
lL3FQltu_0.avi,75,"No, there are no clear signs of aggressive behavior from any person in this picture.",Fight\lL3FQltu_0.avi,Fight
LLo_TXIz5-g_0.avi,75,"Yes, the image shows multiple individuals engaged in close physical contact and what appears to be a struggle or altercation, indicating aggressive behavior.",Fight\LLo_TXIz5-g_0.avi,Fight
lmfaDmCCRoY_0.avi,75,"Yes, the standing person appears to be engaging in physical aggression towards the person who is on the ground.",Fight\lmfaDmCCRoY_0.avi,Fight
lmfaDmCCRoY_1.avi,75,"No, there are no visible signs of aggressive behavior from any person in this picture.",Fight\lmfaDmCCRoY_1.avi,Fight
lmfaDmCCRoY_2.avi,75,"Yes, there are signs of aggressive behavior. One person is positioned over another person who is on the ground, suggesting an assault or a struggle.",Fight\lmfaDmCCRoY_2.avi,Fight
lmfaDmCCRoY_3.avi,75,"No, the image primarily shows a person in rapid motion holding an object, but there are no clear signs of aggressive behavior such as attacking another person or damaging property.",Fight\lmfaDmCCRoY_3.avi,Fight
lmfaDmCCRoY_4.avi,75,"Yes, the person in the dark clothing appears to be physically restraining or pushing the person in the white shirt against the wall, which indicates aggressive behavior.",Fight\lmfaDmCCRoY_4.avi,Fight
lmfaDmCCRoY_5.avi,75,"Yes, the two individuals are engaged in a physical struggle, which indicates aggressive behavior.",Fight\lmfaDmCCRoY_5.avi,Fight
lmfaDmCCRoY_6.avi,75,"Yes, both individuals are engaged in a physical altercation, which is a clear sign of aggressive behavior.",Fight\lmfaDmCCRoY_6.avi,Fight
lmfaDmCCRoY_7.avi,75,"Yes, the person in the white shirt appears to be engaged in aggressive behavior by physically grappling with or restraining the other individual.",Fight\lmfaDmCCRoY_7.avi,Fight
